"authorId","name","email","affiliation"
"3065363","P. Xiu","p.xiu@example.edu","Nvidia London"
"98320135","Xin Zhou","xinzhou@example.edu","Microsoft New York"
"2152912295","Jing Li","jingli@example.edu","Microsoft Rome"
"2112558580","Yang Weng","yangweng@example.edu","University of Paris"
"2108368171","Zhu Wang","zhuwang@example.edu","Microsoft New York"
"2147012410","Suyuan Gu","suyuangu@example.edu","Nvidia Tokyo"
"2090801524","Isnaini Rohayati","isnainirohayati@example.edu","Nvidia Rome"
"69842430","S. Sarwanto","s.sarwanto@example.edu","Nvidia Toronto"
"2090465630","N. S. Aminah","n.s.aminah@example.edu","Nvidia Toronto"
"31717083","Christian A. Webb","christiana.webb@example.edu","University of Tokyo"
"22471662","M. Hirshberg","m.hirshberg@example.edu","Nvidia Rome"
"118576023","R. Davidson","r.davidson@example.edu","Amazon Sydney"
"6383773","Simon B. Goldberg","simonb.goldberg@example.edu","Microsoft Tokyo"
"151077540","K. Mehmood","k.mehmood@example.edu","University of Tokyo"
"2377724","Katina Kralevska","katinakralevska@example.edu","University of New York"
"145971115","David Palma","davidpalma@example.edu","Amazon Tokyo"
"1687201","Guangxia Xu","guangxiaxu@example.edu","Nvidia Tokyo"
"1476829098","Daiqi Zhou","daiqizhou@example.edu","Amazon London"
"9756930","Jun Liu","junliu@example.edu","Nvidia Berlin"
"2116816371","Jiying Li","jiyingli@example.edu","University of Tokyo"
"2055130996","Tao He","taohe@example.edu","Amazon Berlin"
"2143418800","Wanjin Xu","wanjinxu@example.edu","University of Rome"
"2151699437","Junjie Bai","junjiebai@example.edu","Microsoft Toronto"
"1893334","Zhaoqing Pan","zhaoqingpan@example.edu","Nvidia Paris"
"2118684712","Weijie Yu","weijieyu@example.edu","Nvidia Sydney"
"143879230","Jianjun Lei","jianjunlei@example.edu","Amazon Tokyo"
"144515403","N. Ling","n.ling@example.edu","Amazon Sydney"
"1687386","S. Kwong","s.kwong@example.edu","Amazon Toronto"
"2116315500","Jangsaeng Kim","jangsaengkim@example.edu","Microsoft Paris"
"14627358","D. Kwon","d.kwon@example.edu","Microsoft Sydney"
"2315875","S. Woo","s.woo@example.edu","Meta Berlin"
"8880502","Won-Mook Kang","won-mookkang@example.edu","Amazon Toronto"
"12109942","Soochang Lee","soochanglee@example.edu","Amazon Toronto"
"8110046","Seongbin Oh","seongbinoh@example.edu","Amazon Berlin"
"22194507","Chul-Heung Kim","chul-heungkim@example.edu","Nvidia New York"
"12274858","J. Bae","j.bae@example.edu","Microsoft Tokyo"
"144890810","Byung-Gook Park","byung-gookpark@example.edu","Meta Berlin"
"97850279","Jong-Ho Lee","jong-holee@example.edu","University of Paris"
"2075165459","Kosuke Toda","kosuketoda@example.edu","Nvidia Rome"
"34173006","Naomi Kuze","naomikuze@example.edu","Nvidia Rome"
"1749345","T. Ushio","t.ushio@example.edu","Nvidia Tokyo"
"49598631","Jie Xie","jiexie@example.edu","Meta Sydney"
"2055735950","Kai Hu","kaihu@example.edu","Amazon Sydney"
"93422197","Ya Guo","yaguo@example.edu","Nvidia Toronto"
"14554248","Qibing Zhu","qibingzhu@example.edu","University of Berlin"
"2151481326","Jinghu Yu","jinghuyu@example.edu","Microsoft Sydney"
"39265883","A. Specian","a.specian@example.edu","Meta Sydney"
"144390486","Ross Mead","rossmead@example.edu","Nvidia Rome"
"2144272189","Simon Kim","simonkim@example.edu","Amazon Berlin"
"2062776414","Maja J. Matari'c","majaj.matari'c@example.edu","Microsoft Tokyo"
"144123129","Mark H. Yim","markh.yim@example.edu","University of Toronto"
"2894523","Eugenio Vocaturo","eugeniovocaturo@example.edu","Microsoft Sydney"
"1757723","E. Zumpano","e.zumpano@example.edu","Meta Sydney"
"3013763","Luciano Caroprese","lucianocaroprese@example.edu","Amazon Sydney"
"73775081","Y. Ammi","y.ammi@example.edu","Nvidia New York"
"13231443","L. Khaouane","l.khaouane@example.edu","Microsoft Rome"
"6313540","S. Hanini","s.hanini@example.edu","Microsoft London"
"1829777","Abdelouahab Belazoui","abdelouahabbelazoui@example.edu","Meta New York"
"31782512","Abdelmoutia Telli","abdelmoutiatelli@example.edu","Amazon Toronto"
"40442909","C. Arar","c.arar@example.edu","Nvidia Rome"
"19407585","P. Grudniewski","p.grudniewski@example.edu","University of Barcelona"
"143827685","A. Sobey","a.sobey@example.edu","Nvidia Sydney"
"119970229","N. Almazova","n.almazova@example.edu","Microsoft Barcelona"
"104076199","G. Barmparis","g.barmparis@example.edu","Amazon Paris"
"2064430370","G. P. Tsironis","g.p.tsironis@example.edu","Meta Toronto"
"113657943","Saleh Bajaba","salehbajaba@example.edu","University of Rome"
"2051711156","Khider Mandurah","khidermandurah@example.edu","University of London"
"46173902","M. Yamin","m.yamin@example.edu","Meta Paris"
"2764166","Qiyue Li","qiyueli@example.edu","Meta Paris"
"2111233926","Yuxing Deng","yuxingdeng@example.edu","Amazon Paris"
"19172169","Jinjin Ding","jinjinding@example.edu","Meta Barcelona"
"143779616","Wei Sun","weisun@example.edu","Microsoft Tokyo"
"2128137801","Weitao Li","weitaoli@example.edu","Meta Berlin"
"2118433269","Shanshan Chen","shanshanchen@example.edu","Nvidia Rome"
"2151243434","Xinxin Sun","xinxinsun@example.edu","Meta Barcelona"
"87977178","Luisa Dovale","luisadovale@example.edu","Meta Tokyo"
"2786034","E. Roa","e.roa@example.edu","Microsoft Rome"
"1700962957","Aleksandra Pawlicka","aleksandrapawlicka@example.edu","Nvidia Toronto"
"1749015","M. Choraś","m.choraś@example.edu","Nvidia London"
"1678485","R. Kozik","r.kozik@example.edu","Nvidia Paris"
"1700893781","M. Pawlicki","m.pawlicki@example.edu","Microsoft London"
"2056721044","Xinrui Ge","xinruige@example.edu","Nvidia Paris"
"46380550","Jia Yu","jiayu@example.edu","University of Berlin"
"2157325472","Fei Chen","feichen@example.edu","Nvidia Sydney"
"8550973","Fanyu Kong","fanyukong@example.edu","University of Barcelona"
"40245505","Huaqun Wang","huaqunwang@example.edu","Nvidia London"
"2265918051","Carlos Sánchez","carlossánchez@example.edu","University of Paris"
"1879314006","Evaristo José Madarro-Capó","evaristojosémadarro-capó@example.edu","Meta London"
"2389843681","Guillermo Sosa-Gómez","guillermososa-gómez@example.edu","Amazon Sydney"
"2304142","Aleksander Jarzębowicz","aleksanderjarzębowicz@example.edu","Nvidia Tokyo"
"3246790","Paweł Weichbroth","pawełweichbroth@example.edu","Meta Paris"
"2129564128","V. Karantaev","v.karantaev@example.edu","University of Tokyo"
"1486033312","V. Karpenko","v.karpenko@example.edu","Amazon London"
"48006397","B. Sjoberg","b.sjoberg@example.edu","University of Barcelona"
"34424610","S. Kalluri","s.kalluri@example.edu","Meta Tokyo"
"2065261323","Kai Peng","kaipeng@example.edu","University of Rome"
"26924116","Jiangtian Nie","jiangtiannie@example.edu","Amazon Rome"
"2143693445","Neeraj Kumar","neerajkumar@example.edu","Meta Toronto"
"2078691036","Chao Cai","chaocai@example.edu","Microsoft Sydney"
"145993626","Jiawen Kang","jiawenkang@example.edu","Nvidia Toronto"
"2943819","Zehui Xiong","zehuixiong@example.edu","University of Paris"
"2145954062","Yang Zhang","yangzhang@example.edu","Microsoft Rome"
"2141678942","Shotaro Gotanda","shotarogotanda@example.edu","Amazon Rome"
"1897551","Takahiro Shinagawa","takahiroshinagawa@example.edu","Microsoft Berlin"
"2110489216","Yanxia Li","yanxiali@example.edu","Meta New York"
"144152212","Y. Chai","y.chai@example.edu","University of Tokyo"
"1390966397","Han Zhou","hanzhou@example.edu","Amazon Tokyo"
"1727965","H. Yin","h.yin@example.edu","University of Tokyo"
"2152441778","Jing Wang","jingwang@example.edu","Amazon New York"
"2139142776","Tung Nguyen Van","tungnguyenvan@example.edu","Nvidia Barcelona"
"2139886881","Tien Le Hung","tienlehung@example.edu","University of Rome"
"24746746","T. Q. Truong","t.q.truong@example.edu","Amazon Toronto"
"145298798","S. Fuentes","s.fuentes@example.edu","Nvidia Berlin"
"30772377","E. Tongson","e.tongson@example.edu","Amazon Rome"
"21058844","R. Unnithan","r.unnithan@example.edu","Microsoft Sydney"
"13288046","Claudia Gonzalez Viejo","claudiagonzalezviejo@example.edu","Amazon Berlin"
"2110545019","Yuxiang Li","yuxiangli@example.edu","Amazon Berlin"
"2124776391","Pengpeng Su","pengpengsu@example.edu","Microsoft Rome"
"30691857","M. Cao","m.cao@example.edu","Meta Paris"
"3045932","Haoyao Chen","haoyaochen@example.edu","University of Rome"
"2110310817","Xin Jiang","xinjiang@example.edu","Nvidia London"
"46398631","Yunhui Liu","yunhuiliu@example.edu","Meta Berlin"
"80457697","Stefano Franzini","stefanofranzini@example.edu","Meta Rome"
"29738819","M. Stefano","m.stefano@example.edu","Nvidia Toronto"
"145107345","C. Micheletti","c.micheletti@example.edu","University of Toronto"
"3311548","Y. Shirota","y.shirota@example.edu","Meta New York"
"46617919","Akane Murakami","akanemurakami@example.edu","Meta Sydney"
"2060979427","P. Cambareri","p.cambareri@example.edu","Amazon Barcelona"
"6608622","C. de Falco","c.defalco@example.edu","Microsoft New York"
"33171367","L. Di Rienzo","l.dirienzo@example.edu","University of Berlin"
"31160235","P. Seri","p.seri@example.edu","Nvidia Sydney"
"31516317","G. Montanari","g.montanari@example.edu","University of Toronto"
"1591132058","Yichi Zhang","yichizhang@example.edu","Meta Paris"
"1720767190","Qingcheng Liao","qingchengliao@example.edu","Nvidia Barcelona"
"2143195404","Rushi Jiao","rushijiao@example.edu","University of Sydney"
"8776861","Jicong Zhang","jicongzhang@example.edu","Meta Toronto"
"145205243","S. Anjomshoae","s.anjomshoae@example.edu","Meta Tokyo"
"2304958760","Lili Jiang","lilijiang@example.edu","Nvidia Barcelona"
"31330786","Kary Främling","karyfrämling@example.edu","Meta Berlin"
"123658753","Dora Jambor","dorajambor@example.edu","Meta Paris"
"3335364","Dzmitry Bahdanau","dzmitrybahdanau@example.edu","Microsoft Berlin"
"1659009771","Javier Perez Tobia","javierpereztobia@example.edu","University of Rome"
"2174690","Apurva Narayan","apurvanarayan@example.edu","Meta Toronto"
"7454509","William DeMeo","williamdemeo@example.edu","University of London"
"2120190300","Qishen Han","qishenhan@example.edu","University of Berlin"
"2120223766","Sikai Ruan","sikairuan@example.edu","Amazon London"
"3374192","Yuqing Kong","yuqingkong@example.edu","Amazon Rome"
"2113950726","Ao Liu","aoliu@example.edu","Amazon New York"
"9130240","Farhad Mohsin","farhadmohsin@example.edu","Amazon New York"
"35276487","Lirong Xia","lirongxia@example.edu","Meta London"
"1753015689","Lea Morschel","leamorschel@example.edu","Amazon Rome"
"2133022765","Krishnaveni Chitrapu","krishnavenichitrapu@example.edu","Nvidia Paris"
"2897755","V. Garonne","v.garonne@example.edu","Amazon Rome"
"153401729","D. Litvintsev","d.litvintsev@example.edu","University of Rome"
"2141498358","S. Meyer","s.meyer@example.edu","University of Toronto"
"145564722","P. Millar","p.millar@example.edu","Nvidia New York"
"97776354","T. Mkrtchyan","t.mkrtchyan@example.edu","Microsoft Toronto"
"72077658","A. Rossi","a.rossi@example.edu","University of Paris"
"144355080","Marina Sahakyan","marinasahakyan@example.edu","Meta Tokyo"
"104261497","Renxiang Shi","renxiangshi@example.edu","Microsoft Sydney"
"2128722551","L. N","l.n@example.edu","Microsoft Tokyo"
"36064713","U. Surendra","u.surendra@example.edu","University of Sydney"
"51304340","M. M.","m.m.@example.edu","Microsoft Rome"
"6644408","J. Cabañas","j.cabañas@example.edu","Amazon Toronto"
"145518428","Á. Cuevas","á.cuevas@example.edu","Microsoft Toronto"
"6140312","R. C. Rumín","r.c.rumín@example.edu","Meta London"
"2056954014","Martin Maier","martinmaier@example.edu","Meta Rome"
"2155165369","Qin Wang","qinwang@example.edu","University of Barcelona"
"113980490","Fang-Ming Pan","fang-mingpan@example.edu","University of Tokyo"
"1389976160","N. Biller-Andorno","n.biller-andorno@example.edu","Meta Tokyo"
"1911151","A. Biller","a.biller@example.edu","Microsoft Rome"
"40997628","P. Hanzal","p.hanzal@example.edu","Microsoft Barcelona"
"47565220","P. Chládek","p.chládek@example.edu","University of New York"
"98462215","S. Aziz","s.aziz@example.edu","Meta Rome"
"144284673","S. R. M. Nasir","s.r.m.nasir@example.edu","Meta Paris"
"4907921","Urvashi Tandon","urvashitandon@example.edu","University of Rome"
"48498632","P. Chand","p.chand@example.edu","Meta Sydney"
"48003732","A. Mittal","a.mittal@example.edu","Amazon Paris"
"13731410","A. Shindin","a.shindin@example.edu","Amazon Tokyo"
"38775054","E. Sergeev","e.sergeev@example.edu","Amazon Berlin"
"15851277","S. Grach","s.grach@example.edu","University of Rome"
"2584134","G. Milikh","g.milikh@example.edu","Microsoft Barcelona"
"32394458","P. Bernhardt","p.bernhardt@example.edu","Meta London"
"31529424","C. Siefring","c.siefring@example.edu","University of Tokyo"
"40622354","M. McCarrick","m.mccarrick@example.edu","Nvidia London"
"2120317910","Yu. K. Legostaeva","yu.k.legostaeva@example.edu","Nvidia Sydney"
"38276130","Gabriel Hogan","gabrielhogan@example.edu","Nvidia Toronto"
"31179962","Mostafa Al‐Gabalawy","mostafaal‐gabalawy@example.edu","University of Paris"
"31722318","A. Quinn","a.quinn@example.edu","University of Barcelona"
"1404649715","V. Lopes-dos-Santos","v.lopes-dos-santos@example.edu","University of Rome"
"3409334","David Dupret","daviddupret@example.edu","Microsoft Rome"
"1692729","A. Nobre","a.nobre@example.edu","Microsoft Berlin"
"1813998","M. Woolrich","m.woolrich@example.edu","Amazon London"
"144397047","Masahiro Kato","masahirokato@example.edu","University of Rome"
"70622073","K. McAlinn","k.mcalinn@example.edu","Meta Rome"
"84233097","Shota Yasui","shotayasui@example.edu","Amazon Berlin"
"47853172","C. Ceccarini","c.ceccarini@example.edu","Amazon Toronto"
"1820387","S. Mirri","s.mirri@example.edu","Meta Sydney"
"1925089","P. Salomoni","p.salomoni@example.edu","University of Sydney"
"50227290","Catia Prandi","catiaprandi@example.edu","Nvidia Toronto"
"103802118","Zuhair Shakor Mahmood","zuhairshakormahmood@example.edu","Amazon Berlin"
"1450746431","A. Nasret","a.nasret@example.edu","University of Paris"
"27482891","O. Mahmood","o.mahmood@example.edu","Microsoft London"
"39107991","J. Horák","j.horák@example.edu","University of Barcelona"
"46679009","J. Kucera","j.kucera@example.edu","University of Sydney"
"1855452211","Taufiq Khairi Ahmad khairuddin","taufiqkhairiahmadkhairuddin@example.edu","Nvidia Tokyo"
"96869708","N. M. Yunos","n.m.yunos@example.edu","Amazon London"
"2014749429","Suzarina Ahmed Sukri","suzarinaahmedsukri@example.edu","University of London"
"2154369733","Hiba Chelabi","hibachelabi@example.edu","Nvidia Barcelona"
"2860683","Tarek Khadir","tarekkhadir@example.edu","Meta Berlin"
"2026478","B. Chikhaoui","b.chikhaoui@example.edu","University of Berlin"
"3218712","A. Telmoudi","a.telmoudi@example.edu","Meta Rome"
"3411672","S. Nabavi","s.nabavi@example.edu","Nvidia Berlin"
"31043248","S. Gill","s.gill@example.edu","University of Paris"
"2889350","Minxian Xu","minxianxu@example.edu","Amazon Toronto"
"2835378","Mohammad Masdari","mohammadmasdari@example.edu","University of Berlin"
"3052818","Peter Garraghan","petergarraghan@example.edu","Nvidia London"
"46283451","L. Arpaia","l.arpaia@example.edu","Meta Barcelona"
"144356416","H. Beaugendre","h.beaugendre@example.edu","Nvidia Sydney"
"102782231","L. Cirrottola","l.cirrottola@example.edu","University of Tokyo"
"102490993","A. Froehly","a.froehly@example.edu","Nvidia Tokyo"
"66973871","Marco Lorini","marcolorini@example.edu","Nvidia London"
"32640008","L. Nouveau","l.nouveau@example.edu","Meta Berlin"
"2361064","M. Ricchiuto","m.ricchiuto@example.edu","Meta Berlin"
"2285104271","O. Michael","o.michael@example.edu","Nvidia Paris"
"2118590164","Zhiyuan Li","zhiyuanli@example.edu","Nvidia Rome"
"2108147319","Mingyang Zhang","mingyangzhang@example.edu","Amazon Berlin"
"2153561195","Chunzeng Luo","chunzengluo@example.edu","Meta Barcelona"
"32024145","Shurun Tan","shuruntan@example.edu","University of Sydney"
"2653530","D. Kang","d.kang@example.edu","Nvidia Tokyo"
"2117891386","Sumin Li","suminli@example.edu","Microsoft Toronto"
"2894680","X. Pan","x.pan@example.edu","Meta Tokyo"
"2117126237","Qian Li","qianli@example.edu","Microsoft New York"
"152993384","Jina Park","jinapark@example.edu","Meta London"
"1872631","M. Jeon","m.jeon@example.edu","Amazon Toronto"
"66957611","A. Adamovich","a.adamovich@example.edu","Meta Tokyo"
"1962161","A. Klimov","a.klimov@example.edu","University of Rome"
"2143918089","Fengqing Du","fengqingdu@example.edu","Microsoft Rome"
"2116746444","Zhe Liu","zheliu@example.edu","Microsoft Paris"
"1657480349","Hongyuan Tao","hongyuantao@example.edu","Nvidia Toronto"
"2064633666","Huichun Hua","huichunhua@example.edu","Microsoft London"
"2144180539","Lifeng Zhang","lifengzhang@example.edu","University of Toronto"
"8573642","Anqin Zhang","anqinzhang@example.edu","Amazon Toronto"
"2192576631","Qizheng Liu","qizhengliu@example.edu","Amazon New York"
"2146321283","Ting Zhang","tingzhang@example.edu","University of Sydney"
"102691613","M. Anzidei","m.anzidei@example.edu","Nvidia London"
"15578110","G. Scicchitano","g.scicchitano@example.edu","Microsoft London"
"113672119","G. Scardino","g.scardino@example.edu","Amazon Paris"
"2076523","C. Bignami","c.bignami@example.edu","Nvidia Sydney"
"1826309","C. Tolomei","c.tolomei@example.edu","Meta Rome"
"36108143","A. Vecchio","a.vecchio@example.edu","Microsoft Sydney"
"1892650","E. Serpelloni","e.serpelloni@example.edu","Microsoft Barcelona"
"4047675","V. Santis","v.santis@example.edu","Amazon Rome"
"29181997","C. Monaco","c.monaco@example.edu","Microsoft Rome"
"118273495","M. Milella","m.milella@example.edu","University of London"
"95034329","A. Piscitelli","a.piscitelli@example.edu","Amazon Barcelona"
"95950388","G. Mastronuzzi","g.mastronuzzi@example.edu","University of Barcelona"
